193,Azadpur,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,20,20,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,20,10,10,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80
194,Shalimar Bagh,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,20,20,20,30,30,30,30,30,20,20,10,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,20,10,10,10,20,20,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80
195,Netaji Subash Place,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,10,20,20,20,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,20,10,10,10,20,20,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80
196,Shakurpur,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,20,20,20,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,20,20,10,10,10,20,20,30,30,30,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,50,50,80,80,80,80,80,80,80,80,80,80,80
197,Punjabi Bagh West,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,30,30,30,30,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,60,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,40,40,40,40,30,30,30,30,30,20,20,10,10,20,20,20,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,80,80,80,80,80,80,80,80,80,80,80
198,ESI Hospital,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,20,30,30,30,30,30,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,10,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,50,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,20,20,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,80,80,80,80,80,80,80,80,80,80,80
199,Rajouri Garden,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,40,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,20,30,30,30,30,20,20,10,10,10,20,30,30,30,30,40,40,40,40,50,50,50,50,50,40,50,40,40,40,40,50,50,50,50,80,80,80,80,80,80,80,80,80,80,80
200,Mayapuri,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,30,30,30,30,20,20,10,10,10,20,30,30,30,30,40,40,40,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
201,Naraina Vihar,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,60,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,40,40,30,30,30,30,20,20,10,10,10,30,30,30,30,30,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
202,Delhi Cantt.,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,40,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,40,40,40,30,30,30,30,30,20,10,10,20,30,30,30,30,30,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
203,Durgabai Deshmukh South Campus,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,30,30,40,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,10,10,20,20,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
204,Sir Vishweshwaraiah Moti Bagh,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,40,40,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,40,40,40,40,40,30,30,30,30,30,10,10,10,20,20,30,30,50,50,50,50,50,40,50,50,50,40,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
205,Bhikaji Cama Place,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,40,40,40,40,40,40,30,30,30,30,20,10,10,10,20,20,30,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
206,Sarojini Nagar,50,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,20,20,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,40,40,40,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,20,20,10,10,10,20,20,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,60,60,60,60,60,60,60,60,60,60,60
207,INA,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,10,10,10,10,20,30,30,30,30,30,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,40,40,40,40,40,40,40,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,40,30,30,30,30,30,20,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,60,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,20,20,10,10,10,20,50,50,40,40,40,40,40,40,40,40,40,40,40,50,50,60,60,60,60,60,60,60,60,60,60,60
208,South Extension,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,10,20,20,20,30,30,30,30,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,40,40,40,40,40,40,40,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,40,40,40,40,50,40,50,40,40,50,40,40,40,40,40,40,30,30,30,20,20,10,10,10,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,60,60,60,60,60,60,60,60,60,60,60
209,Lajpat Nagar,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,50,40,40,40,40,40,40,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,40,50,50,50,40,40,40,40,40,40,30,30,30,20,20,10,10,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,70,70,70,70,70,70,70,70,70,70,70
210,Trilokpuri,40,40,40,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,50,50,50,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,30,30,30,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,10,10,10,20,30,30,30,30,30,30,40,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80
211,Vinod Nagar East,40,40,40,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,50,50,40,40,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,30,30,20,30,30,30,30,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,50,50,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,10,10,10,20,20,30,30,30,30,30,30,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80
212,Vinod Nagar,40,40,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,50,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,30,20,20,20,30,30,30,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,50,50,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,10,10,10,10,20,20,30,30,30,30,30,30,40,40,40,80,80,80,80,80,80,80,80,80,80,80
213,I.P. Extension,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,20,20,20,20,20,30,30,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,50,40,40,40,40,40,40,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,50,20,20,10,10,20,20,20,30,30,30,30,30,30,40,40,80,80,80,80,80,80,80,80,80,80,80
214,Anand Vihar,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,40,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,20,10,10,10,20,20,20,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,40,40,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,40,40,40,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,30,20,20,20,10,10,20,20,20,30,30,30,30,30,30,80,80,80,80,80,80,80,80,80,80,80
215,Karkar Duma,30,30,30,30,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,40,40,40,40,40,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,20,10,10,10,10,20,20,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,50,50,40,50,50,50,50,40,40,40,40,40,40,30,30,20,20,10,10,10,20,20,20,30,30,30,30,30,80,80,80,80,80,80,80,80,80,80,80
216,Karkarduma Court,30,30,30,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,20,20,20,10,20,20,20,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,40,40,40,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,60,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,20,20,10,10,10,10,20,20,30,30,30,30,80,80,80,80,80,80,80,80,80,80,80
217,Krishna Nagar,30,30,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,30,20,20,20,20,20,30,60,60,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,50,40,40,40,40,40,40,50,40,50,50,50,50,50,40,40,40,40,40,30,30,30,30,20,20,10,10,10,20,20,30,30,30,30,80,80,80,80,80,80,80,80,80,80,80
218,East Azad Nagar,30,20,20,20,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,30,20,20,20,20,30,30,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,40,40,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,30,30,30,30,20,20,10,10,10,10,20,20,30,30,30,80,80,80,80,80,80,80,80,80,80,80
219,Welcome,20,20,20,10,10,10,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,30,30,30,20,30,30,30,60,60,60,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,30,30,30,40,30,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,10,20,20,30,30,80,80,80,80,80,80,80,80,80,80,80
220,Jafrabad,30,30,20,20,10,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,40,40,40,40,40,40,40,40,30,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,30,30,30,30,30,30,30,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,50,40,40,40,40,40,40,50,40,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,10,20,20,20,80,80,80,80,80,80,80,80,80,80,80
221,Maujpur,30,30,30,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,50,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,30,30,30,30,30,30,30,60,60,60,60,60,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,20,20,10,10,10,20,20,80,80,80,80,80,80,80,80,80,80,80
