141,Khan Market,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,30,30,30,30,30,20,20,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,60,60,60,60,60,60,60,60,60,60,60
142,JLN,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,30,30,30,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,60,60,60,60,60,60,60,60,60,60,60
143,Jangpura,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,10,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,30,30,30,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,30,30,30,30,40,30,30,30,30,30,30,20,20,20,20,10,10,10,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,60,60,60,60,60,60,60,60,60,60,60
144,Lajpat Nagar,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,30,30,30,30,30,30,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,20,20,20,20,10,10,10,20,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,30,40,40,40,30,30,30,30,30,30,20,20,20,10,10,10,10,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,60,60,60,60,60,60,60,60,60,60,60
145,Moolchand,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,30,30,30,30,30,30,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,30,30,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,30,40,40,40,40,30,30,30,30,30,20,20,20,20,10,10,10,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
146,Kailash Colony,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,30,30,30,30,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,30,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,10,10,40,40,40,40,40,30,40,40,40,30,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
147,Nehru Place,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,30,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,10,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
148,Kalkaji Mandir,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,40,40,40,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
149,Govindpuri,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,40,40,40,30,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
150,Okhla,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,30,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
151,Jasola-Apollo,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,30,30,20,20,20,20,20,10,10,10,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
152,Sarita Vihar,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,30,20,20,20,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,60,60,60,60,60,60,60,60,60,60,60
153,Mohan Estate,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,50,50,50,40,40,40,40,40,40,40,40,40,40,50,50,60,60,60,60,60,60,60,60,60,60,60
154,Tuglakabad,50,50,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,40,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,50,50,40,50,50,50,50,40,40,40,40,40,30,30,30,30,30,30,20,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
155,Badarpur,50,50,50,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,50,50,50,50,40,40,50,50,50,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
156,Sarai,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,30,30,30,40,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,50,50,50,50,50,40,50,50,50,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
157,NHPC Chowk,50,50,50,50,50,50,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
158,Mewala Maharajpur,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,30,30,30,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
159,Sector-28,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
160,Badkal Mor,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
161,Old Faridabad,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
162,Neelam Chowk Ajronda,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,40,40,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
163,Bata Chowk,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,20,50,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
164,Escorts Mujesar,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
165,Sant Surdas,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
166,Raja Nahar Singh,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,70,70,70,70,70,70,70,70,70,70,70
167,Botanical Garden,40,40,40,30,30,30,40,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,20,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
168,Okhla Bird Sanctuary,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
169,Kalindi Kunj,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,20,20,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,30,30,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,50,50,40,40,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,30,30,30,30,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
